first derivatives for non-terminal "dangle":
									inf	inf	inf	inf	inf	0	0	0	0	0	0	0.0028486	0.000793325	0	0	0	0	0	0	0	0	
										inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
											inf	inf	inf	inf	inf	0	0.016293	0.955089	0	0	0	0	0	0	2.4086e-07	9.47089e-05	0	2.67643e-07	5.71993e-05	
												inf	inf	inf	inf	inf	0.00232822	0.00292637	0	0	0	0	0	0	4.54711e-07	4.65623e-07	0	2.70195e-07	3.35407e-07	
													inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	
														inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	
															inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	
																inf	inf	inf	inf	inf	2.70522e-06	0	0	0	0	0	0	0	0	
																	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	
																		inf	inf	inf	inf	inf	0	0	0	0	0	0	0	
																			inf	inf	inf	inf	inf	0	1.60955e-06	6.38196e-05	0	1.40499e-06	0.000672753	
																				inf	inf	inf	inf	inf	3.07267e-07	3.00877e-06	0	3.29237e-06	1.05607e-06	
																					inf	inf	inf	inf	inf	0	0	0	0	
																						inf	inf	inf	inf	inf	0	0	0	
																							inf	inf	inf	inf	inf	0	0	
																								inf	inf	inf	inf	inf	0	
																									inf	inf	inf	inf	inf	
																										inf	inf	inf	inf	
																											inf	inf	inf	
																												inf	inf	
																													inf	
first derivatives for non-terminal "struct":
1	0.0329657	0.0245137	0.0245137	0.00435161	0.0041439	0.0041439	0.0041439	0.0041439	0.00179583	0.00251954	0.00251954	0.00229429	0.00229033	0.00229033	0.00229033	0.00229033	0.00229275	0.00251907	0.00251907	0.0018479	0.00414307	0.00414307	0.00414307	0.00414307	0.0042703	0.0245134	0.0245134	0.0297156	1	
first derivatives for non-terminal "weak":
inf	inf	inf	inf	inf	0	0	0	0	5.36738e-07	0.000672981	0	0	0	0	0	0	1.44543e-07	5.6872e-05	0	0	0	0	0	0	9.33044e-07	0.000595146	0	0.000588242	0.965119	
	inf	inf	inf	inf	inf	0	0	0	0.000674971	1.47853e-06	0	0	0	0	0	0	5.70284e-05	3.05448e-07	0	0	0	0	0	0	0.000595169	5.34055e-05	0	0.967292	0.00385592	
		inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
			inf	inf	inf	inf	inf	0	1.54451e-06	6.37603e-05	0	0	0	0	0	0	2.4079e-07	9.46231e-05	0	0	0	0	0	0	0.00191216	0.980303	0	7.95073e-05	0.000574541	
				inf	inf	inf	inf	inf	6.3136e-05	2.19523e-06	0	0	0	0	0	0	9.4938e-05	3.56282e-07	0	0	0	0	0	0	0.98139	0.00127517	0	0.000573714	3.23511e-06	
					inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
						inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
							inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
								inf	inf	inf	inf	inf	2.70076e-06	0	0	0	0	0	0	0.00732961	0.979625	0	0	0	0	0	0	0	0	
									inf	inf	inf	inf	inf	0	0	0	0	0	0	0.97998	0.000793325	0	0	0	0	0	0	0	0	
										inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
											inf	inf	inf	inf	inf	0	0.016293	0.955089	0	0	0	0	0	0	2.4086e-07	9.47089e-05	0	2.67643e-07	5.71993e-05	
												inf	inf	inf	inf	inf	0.943562	0.00292637	0	0	0	0	0	0	9.50151e-05	4.65623e-07	0	5.73548e-05	3.35407e-07	
													inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	
														inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	
															inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	
																inf	inf	inf	inf	inf	2.70522e-06	0	0	0	0	0	0	0	0	
																	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	
																		inf	inf	inf	inf	inf	0	0	0	0	0	0	0	
																			inf	inf	inf	inf	inf	0	1.60955e-06	6.38196e-05	0	1.40499e-06	0.000672753	
																				inf	inf	inf	inf	inf	6.32011e-05	3.00877e-06	0	0.000674824	1.05607e-06	
																					inf	inf	inf	inf	inf	0	0	0	0	
																						inf	inf	inf	inf	inf	0	0	0	
																							inf	inf	inf	inf	inf	0	0	
																								inf	inf	inf	inf	inf	0	
																									inf	inf	inf	inf	inf	
																										inf	inf	inf	inf	
																											inf	inf	inf	
																												inf	inf	
																													inf	
